🎼音樂,#genre#
山东卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225526/10000100000000060000000000107306_0.smil
湖南卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225574/10000100000000060000000000107354_0.smil
湖北卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225528/10000100000000060000000000107308_0.smil
天津卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225529/10000100000000060000000000107309_0.smil
辽宁卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225525/10000100000000060000000000107305_0.smil
黑龙江卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225573/10000100000000060000000000107353_0.smil
广东卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225527/10000100000000060000000000107307_0.smil
北京卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225576/10000100000000060000000000107356_0.smil
深圳卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225571/10000100000000060000000000107351_0.smil
重庆卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225856/376468527.smil
河北卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225846/376430610.smil
贵州卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225854/376430616.smil
东南卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225853/376430608.smil


陕西西部电影,http://gxlive.snrtv.com/sx8-SD.m3u8
黑莓电影,http://www.terrykang.xyz:35455/itv/1000000004000019624.m3u8?cdn=ystenlive
克拉玛依影视,http://klmysjtzb.rcsxzx.com/hls/klmy3.m3u8
1905电影网,https://stream1.freetv.fun/c90deb63a57dd1f999a2c662d45ca501c5f271dcc46bf2b3d1384f7a3c498c35.ctv

1905电影网,,http://cdn.jdshipin.com:8880/1905ts.php?id=1905a
1905环球经典,http://cdn.jdshipin.com:8880/1905ts.php?id=1905b
1905电影网,http://php.jdshipin.com:8880/1905.php?id=1905dy
1905环球经典,http://php.jdshipin.com:8880/1905.php?id=1905dy2

武汉新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
三沙卫视高清,https://livessws.hnntv.cn/live/ssws20250114.m3u8?_upt=1df960521737302952

香港搅珠,https://vdm6-ali.wujiekeji1.com/live/h6-2.flv
香港搅珠,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv
香港_C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
美亚电影,http://go1.bkpcp.top/tl/null-5
tvb星河,http://go1.bkpcp.top/tl/null-7
黄金华剧,http://go1.bkpcp.top/tl/null-9
东森电影,http://go1.bkpcp.top/tl/null-11
WWE格斗,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8
WWE格斗,https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8
拳击频道,https://d12a2vxqkkh1bo.cloudfront.net/hls/1080p/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8

凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
TVBSNEWS,http://61.221.215.25:8800/hls/9/index.m3u8
台视新闻HD,https://live.wcetv.com/hls/m3u8/ttvnews.m3u8
台视新闻HD,https://live.wcetv.com/hls/master-ttvnews.m3u8
台视,rtmp://f13h.mine.nu/sat/tv071
华视,rtmp://f13h.mine.nu/sat/tv111
民视,rtmp://f13h.mine.nu/sat/tv051
中视,rtmp://f13h.mine.nu/sat/tv091
东森超视,rtmp://f13h.mine.nu/sat/tv331
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
非凡新闻,rtmp://f13h.mine.nu/sat/tv581


移动戏曲,http://live.dxhmt.cn:9080/19903718786/a9aab4c5eef74da18d684c75c6dd7e10.m3u8
郑州教育,https://livezzutv.chinamcache.com/zb02/zb02.m3u8?auth_key=1694413413-0-0-fdccf5824fa42b4a2e285f73e7d2d12b
龙华有线,http://live.dxhmt.cn:9081/tv/10902-1.m3u8
新野综合,http://live.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
邓州新闻,http://live.dxhmt.cn:9081/tv/11381-1.m3u8
方城一套,http://live.dxhmt.cn:9081/tv/11322-1.m3u8
内乡综合,http://live.dxhmt.cn:9081/tv/11325-1.m3u8
温县综合,http://live.dxhmt.cn:9081/tv/10825-1.m3u8
渑池综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8
卫辉综合,http://live.dxhmt.cn:9081/tv/10781-1.m3u8
尉氏综合,http://live.dxhmt.cn:9081/tv/10223-1.m3u8
林州电视,http://live.dxhmt.cn:9081/tv/10581-1.m3u8
浚县,http://live.dxhmt.cn:9081/tv/10621-1.m3u8
周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
武术世界,http://live.dxhmt.cn:9080/live/yshnpre.m3u8
宜阳综合,http://live.dxhmt.cn:9081/tv/10327-1.m3u8
新郑,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
泌阳综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8
宝丰,http://live.dxhmt.cn:9081/tv/10421-1.m3u8
新蔡,http://live.dxhmt.cn:9081/tv/11729-1.m3u8
沈丘新闻综合,http://live.dxhmt.cn:9081/tv/11624-1.m3u8
项城电视,http://live.dxhmt.cn:9081/tv/11681-1.m3u8
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
汝阳,http://live.dxhmt.cn:9081/tv/10326-1.m3u8
淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
通许,http://live.dxhmt.cn:9081/tv/10222-1.m3u8
舞钢,http://live.dxhmt.cn:9081/tv/10481-1.m3u8
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
鲁山,http://live.dxhmt.cn:9081/tv/10423-1.m3u8
新安电视,http://live.dxhmt.cn:9081/tv/10323-1.m3u8
罗山电视,http://live.dxhmt.cn:9081/tv/11521-1.m3u8
孟州电视,http://live.dxhmt.cn:9081/tv/10883-1.m3u8
郏县,http://live.dxhmt.cn:9081/tv/10425-1.m3u8
义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
叶县电视,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
栾川新闻,http://live.dxhmt.cn:9081/tv/10324-1.m3u8
济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
睛彩中原,http://live.dxhmt.cn:9080/19903718786/854deb36f8db4c9098cad18cc35bd632.m3u8
鹤岗新闻综合,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8

安阳科教,http://zhpull.dxhmt.cn:80/anyang/24edb37167474b17948c6fbaf09890b8/playlist.m3u8
范县新闻综合,http://live.dxhmt.cn:9080/13603832636/13abd3089d9c47058fe34c49a6182981.m3u8
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend

国学频道,rtmp://rtmp.tv.stream3.hndt.com/tv/647f9277018410008cf925e200000000?wsSecret=9a23316ee66e918684e097f?wsSecret=7b0966f27a42cc4b15a763cc913056b0&wsTime=1738202409
顺义电视台,https://livebjsy.chinamcache.com/live/zb02.m3u8
顺义电视台,https://livebjsy.chinamcache.com/live/zb01.m3u8
泉州新闻,rtmp://live.qztv.cn/live/news
泉州闽南语,rtmp://live.qztv.cn/live/mny
江苏卫视,https://025365.xyz:8082/jstv.php?id=jsws

义乌商贸,http://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_2133.m3u8?auth_key=4830674369-0-0-792c50b6dbb1f212177ee413838c9d34&extra_key=MhCFdbXNI70ZdkebtW5Way43jpzFEOtNAkun-0XCgWwdfGQyDYjGaLOvaQkG4p4ahsRmKWH3euwpK_-6AzTj-NsrVKt9WX6WKnoTmOLcKhXuM68iO_FXB63j8Avfm_P7SLv_nrzGAup7gYxtTu4IpKilWBeWfflJTVwXfos8VFTWL_xtZEURqWRFF3AtLaqe&ali_ffmpeg_version=mpengine
义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
义乌公共文艺,http://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_3090.m3u8?auth_key=4830667771-0-0-4d788b80bdc1fa13522a2d10511a62d4&extra_key=2fk3HCWcAsUB_ZsuI_rrUP3hdTqEFaFPai_ZFKXo5njEPrgmFlIRA9tmB7xb-zLryaZ4y-4A5GYToA82EpN6NdveoFiv45QQP6qp6ZHI1kOJff_5KHtRvRocR3iFRzq6k1eIMRcEcYBzpX3_T595uQ9-UVygOh1Sd_dXnlNCAKoSeP5mtY226hlsTAI9rbgN

厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8
厦门一套,https://live1b.kxm.xmtv.cn/xm1bf/playlist.m3u8
厦门一套,https://live1b.kxm.xmtv.cn/xm1bf/tvzb/live.m3u8
厦门二套,https://live1b.kxm.xmtv.cn/xm2bf/playlist.m3u8
厦门二套,https://live1b.kxm.xmtv.cn/xm2bf/tvzb/live.m3u8
厦门六套,https://live1b.kxm.xmtv.cn/xmyidongbf_1b/playlist.m3u8
厦门六套,https://live1b.kxm.xmtv.cn/xmyidongbf_1b/tvzb/live.m3u8

佛山公共,http://c2.5yyz.com:85/udp/239.253.43.53:5146
佛山南海,http://c2.5yyz.com:85/udp/239.253.43.54:5146
佛山顺德,http://c2.5yyz.com:85/udp/239.253.43.55:5146
佛山影视,http://c2.5yyz.com:85/udp/239.253.43.56:5146
佛山综合,http://c2.5yyz.com:85/udp/239.253.43.57:5146

佛山公共,http://www.1328099.xyz:9000/udp/239.253.43.53:5146
佛山南海,http://www.1328099.xyz:9000/udp/239.253.43.54:5146
佛山顺德,http://www.1328099.xyz:9000/udp/239.253.43.55:5146
佛山综合,http://www.1328099.xyz:9000/udp/239.253.43.57:5146
佛山影视,http://www.1328099.xyz:9000/udp/239.253.43.56:5146

佛山公共,http://106.53.99.30/dl/fstv.php?id=fsgg
佛山南海,http://106.53.99.30/dl/fstv.php?id=fsnh
佛山顺德,http://106.53.99.30/dl/fstv.php?id=fssd
佛山影视,http://106.53.99.30/dl/fstv.php?id=fsys
佛山综合,http://106.53.99.30/dl/fstv.php?id=fszh
佛山三水,http://106.53.99.30/dl/fstv.php?id=fsss
佛山高明,http://106.53.99.30/dl/fstv.php?id=fsgm

佛山公共,http://tp88.cn/IPTV/guangdong/fstv.php?id=fsgg
广州综合,http://tp88.cn/IPTV/guangdong/gztv.php?id=zhonghe
广州新闻,http://tp88.cn/IPTV/guangdong/gztv.php?id=xinwen
佛山综合,http://tp88.cn/IPTV/guangdong/fstv.php?id=fszh
广州影视,http://tp88.cn/IPTV/guangdong/gztv.php?id=yingshi
广州法治,http://tp88.cn/IPTV/guangdong/gztv.php?id=fazhi
广州竞赛,http://tp88.cn/IPTV/guangdong/gztv.php?id=jingsai
南国都市,http://tp88.cn/IPTV/guangdong/gztv.php?id=shenghuo
东莞新闻综合,http://tp88.cn/IPTV/guangdong/dgtv.php?id=xwzh
东莞生活资讯,http://tp88.cn/IPTV/guangdong/dgtv.php?id=shzx
佛山高明,http://tp88.cn/IPTV/guangdong/fstv.php?id=fsgm
佛山三水,http://tp88.cn/IPTV/guangdong/fstv.php?id=fsss
佛山影视,http://tp88.cn/IPTV/guangdong/fstv.php?id=fsys
佛山顺德,http://tp88.cn/IPTV/guangdong/fstv.php?id=fs

广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=0e80ea9f6d6ed26fd2f694a302000322&txTime=18dff258284
广州南国,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=fccf629474cebaa043d576bf5ee5ea0f&txTime=18dff24e1a3
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=5fbe050b305f81c59f83d73f5e2547f3&txTime=18dff241bbf
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=f728813934529f044252622cdfc26aac&txTime=18dff1b4df7
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=18398d13f0baf6bcc29c490266d38d0b&txTime=18dff22cf4d

广州综合,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州影视,http://tencentplaygzrb01.gztv.com/live/yingshi.m3u8
广州南国,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
广州法治,http://tencentplaygzrb01.gztv.com/live/fazhi.m3u8
广州新闻,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州竞赛,http://tencentplaygzrb01.gztv.com/live/jingsai.m3u8
青海综合,http://lmt.scqstv.com/live1/live1.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=ba357f031594546763
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=f868bafe1594546577
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8

松新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8?zguizd
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8 
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
武汉新闻,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉科技生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8


南京新闻综合,http://live.nbs.cn/channels/njtv/shpd/nbs06.m3u8
南京新闻综合,http://live.nbs.cn/channels/njtv/xwzh/nbs06.m3u8
南京教科频道,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8
南京少儿频道,http://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8

邢台综合频道,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8?zhebd
桂林新闻,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
广西贺州,http://zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8
南宁影视,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
南宁公共,http://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁都市,http://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁新闻,http://hls.nntv.cn/nnlive/XWZH_24.m3u8
新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
新闻综合,rtmp://csztv.2500sz.com/live/c01
社会经济,rtmp://csztv.2500sz.com/live/c02
文化生活,rtmp://csztv.2500sz.com/live/c03
生活资讯,rtmp://csztv.2500sz.com/live/c04

东莞新闻,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8?channel=1&t=1709382703&ttl=3600&key=2d3848ebee50792f054d74ca8c279994
东莞生活,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8?channel=1&t=1709382754&ttl=3600&key=b9761ef33021f00b5d06721709a082b5
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8

湖南经视,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/HNJSMPP360.m3u8
湖南都市,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/HNDSMPP360.m3u8
湖南爱晚,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/HNGGMPP360.m3u8
湖南娱乐,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/HNYLMPP360.m3u8
湖南电视剧,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/HNDSJMPP360.m3u8
湖南电视剧,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-10.m3u8
湖南快乐购,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/KLGMPP360.m3u8
湖南国际,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/HNGJMPP360.m3u8
湖南电影,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/HNDYMPP360.m3u8
茶频道,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/CPDMPP360.m3u8
金鹰纪实,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/JYJSMPP360.m3u8
金鹰卡通,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/JYKTMPP360.m3u8
先锋乒羽,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/XFPYMPP360.m3u8
快乐垂钓,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/KLCDMPP360.m3u8
长沙新闻,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/CSXWMPP360.m3u8
长沙政法,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/CSZFMPP360.m3u8
苏州新闻综合,rtmp://csztv.2500sz.com/live/c01
苏州社会经济,rtmp://csztv.2500sz.com/live/c02
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江卫视,http://zhfivel02.cztv.com/channel01/1080p.m3u8?auth_key=2524708799-0-0-adde67b1b344fdd5e512f30a4ae31915
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8
浙江影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
黑龙江影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8
南宁影视,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
北京纪实科教8K,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8
云南卫视,https://hwapi.yntv.net/62hdvf/41hse3.m3u8

❤️❤️轮播,#genre#
南阳直播,https://cdn-hls-pull-tx.hntv.tv/saas_live/41eadedced464dc7b74fd6dbaa5dd4b8_transios/playlist.m3u8
YY電影-第一滴血,http://data.3g.yy.com/live/hls/1354932355/1354932355
YY電影-港台电影,http://data.3g.yy.com/live/hls/1382800018/1382800018
YY電影,http://data.3g.yy.com/live/hls/1354936157/1354936157
YY電影-歐美電影,http://data.3g.yy.com/live/hls/1355480591/1355480591
YY電影-歐美電影,http://data.3g.yy.com/live/hls/24923327/24923327
YY電影-Maymay,http://data.3g.yy.com/live/hls/1382749892/1382749892
YY电影-善良的小于,http://data.3g.yy.com/live/hls/1382735573/1382735573
YY電影-变形金刚系列,http://data.3g.yy.com/live/hls/1382736803/1382736803
YY電影-超炫科幻,http://data.3g.yy.com/live/hls/1382736840/1382736840
YY電影-國外科幻,http://data.3g.yy.com/live/hls/1382735585/1382735585
YY電影-超英集结,http://data.3g.yy.com/live/hls/1382745091/1382745091
YY電影-歐美科幻,http://data.3g.yy.com/live/hls/37988782/37988782
YY電影-歐美動作電影,http://data.3g.yy.com/live/hls/1382745089/1382745089
YY電影-科幻片,http://data.3g.yy.com/live/hls/1354930897/1354930897
YY電影-高分科幻,http://data.3g.yy.com/live/hls/1382749948/1382749948
斗鱼电影A,http://diyp10.112114.xyz/douyu/85894
斗鱼电影B,http://diyp10.112114.xyz/douyu/20415
国外恐怖,http://diyp10.112114.xyz/douyu/1165374
蓝光影院,http://diyp10.112114.xyz/douyu/747764
国外谍战,http://diyp10.112114.xyz/huya/21059587
变种人电影,http://diyp10.112114.xyz/douyu/9651304
女神金电影,http://diyp10.112114.xyz/douyu/747764
豆瓣高分,http://diyp10.112114.xyz/douyu/8770422
漫威君,http://diyp10.112114.xyz/douyu/1713615
漫威电影,http://diyp10.112114.xyz/douyu/6140589
译制国语,http://diyp10.112114.xyz/douyu/2436390
贝影厅,http://diyp10.112114.xyz/douyu/4332
贝影厅1,http://diyp10.112114.xyz/douyu/252802
贝影厅2,http://diyp10.112114.xyz/douyu/36337
万合,http://diyp10.112114.xyz/douyu/9220456
万合,http://diyp10.112114.xyz/douyu/9220456
经典科幻,http://diyp10.112114.xyz/douyu/248753
经典科幻,http://diyp10.112114.xyz/douyu/248753
吃米滴虫,http://diyp10.112114.xyz/douyu/315457
周末影院,http://diyp10.112114.xyz/douyu/3637765
苹果影院,http://diyp10.112114.xyz/douyu/2793084
桃花影院,http://diyp10.112114.xyz/douyu/7305938
邦德影院,http://diyp10.112114.xyz/douyu/9292499
小宇60帧,http://diyp10.112114.xyz/douyu/323876
经典电影台,http://hlsa-akm.douyucdn.cn/85894rmovieChow_4000p.m3u8

🎼音樂,#genre#
如水年华,https://vd4.bdstatic.com/mda-qiidw79efmjs8aar/576p/h264/1726739405111265219/mda-qiidw79efmjs8aar.mp4
吉米阿加,https://vd2.bdstatic.com/mda-pk1ccehgau3ywq8q/hd/cae_h264/1699059021606217448/mda-pk1ccehgau3ywq8q.mp4
怪我无情,https://vd2.bdstatic.com/mda-pdde6x4c56467djm/576p/h264/1681466528778166412/mda-pdde6x4c56467djm.mp4
回家的路,https://vd2.bdstatic.com/mda-pagk4ayy8huvuu5g/hd/cae_h264/1674004730256821197/mda-pagk4ayy8huvuu5g.mp4
玩腻,https://vd2.bdstatic.com/mda-phpb3pnb5u88qh6e/576p/h264/1692863767878360172/mda-phpb3pnb5u88qh6e.mp4
摇呀摇,https://vd4.bdstatic.com/mda-peeixrkhd2cy1zfi/hd/cae_h264/1684262984316045413/mda-peeixrkhd2cy1zfi.mp4
午夜接触,https://vd2.bdstatic.com/mda-na0hvaumrq7tvpy6/hd/cae_h264_delogo/1642485198391114574/mda-na0hvaumrq7tvpy6.mp4
冰河时代,https://vd3.bdstatic.com/mda-pf72wa8bsyxwq0gf/576p/h264/1686189835172566145/mda-pf72wa8bsyxwq0gf.mp4
封锁我一生,https://vd4.bdstatic.com/mda-ndn7uj23fz24bs06/hd/cae_h264_delogo/1650692877570307907/mda-ndn7uj23fz24bs06.mp4
负我不负她,https://vd4.bdstatic.com/mda-pjh2pm1d8m5gj5n0/576p/h264/1697594213694786562/mda-pjh2pm1d8m5gj5n0.mp4
不负时光不负秋,https://vd4.bdstatic.com/mda-nmuem06vvewc2v83/576p/h264/1672309362626994716/mda-nmuem06vvewc2v83.mp4
开心的马骝,https://vd4.bdstatic.com/mda-pjrmmev8vynv0hsh/576p/h264/1698333390008547155/mda-pjrmmev8vynv0hsh.mp4
一起走过的日子,https://vd4.bdstatic.com/mda-jii0gwru2veqfbbh/hd/mda-jii0gwru2veqfbbh.mp4
来生缘,https://vd4.bdstatic.com/mda-kehs27bpje6waquc/v1-cae/hd/mda-kehs27bpje6waquc.mp4
再回首,https://vd2.bdstatic.com/mda-pafjd1v1n9ggb9iu/cae_h264/1673876715680366331/mda-pafjd1v1n9ggb9iu.mp4
你的样子,https://vd4.bdstatic.com/mda-ij80h3v59j4v103c/hd/mda-ij80h3v59j4v103c.mp4
吻别,https://vd2.bdstatic.com/mda-pdej6q5h4df2a2mk/576p/h264/1681565638672337930/mda-pdej6q5h4df2a2mk.mp4
心雨,https://vd3.bdstatic.com/mda-pdj4433kt9cxe376/hd/cae_h264/1681983367927731895/mda-pdj4433kt9cxe376.mp4
选择,https://vd4.bdstatic.com/mda-pdg4dq8zq1u7qgtq/hd/cae_h264/1681719798176673362/mda-pdg4dq8zq1u7qgtq.mp4
追梦人,https://vd4.bdstatic.com/mda-mh8f01ccyz4h9618/hd/cae_h264/1628596851603338254/mda-mh8f01ccyz4h9618.mp4
风中的承诺,https://vd3.bdstatic.com/mda-pkv9rdh1jhdvwcwq/576p/h264/1701327452432484223/mda-pkv9rdh1jhdvwcwq.mp4
好人一生平安,https://vd3.bdstatic.com/mda-pdiyqwmffua8wwu6/hd/cae_h264/1681945692033240009/mda-pdiyqwmffua8wwu6.mp4
十五的月亮,https://vd3.bdstatic.com/mda-pbc272uh02iezk0t/hd/cae_h264/1676252220594865792/mda-pbc272uh02iezk0t.mp4
东南西北风,https://vd2.bdstatic.com/mda-kgawkz5vtcy2axpb/v1-cae/hd/mda-kgawkz5vtcy2axpb.mp4
爱的奉献,https://vd2.bdstatic.com/mda-jeip83ytndddrz1g/hd/mda-jeip83ytndddrz1g.mp4
下定决心忘记你,https://vd4.bdstatic.com/mda-njryz7dczfb96g53/hd/cae_h264/1666857020485669068/mda-njryz7dczfb96g53.mp4
听闻远方有你,https://vd2.bdstatic.com/mda-pf6fzyk8zz2dwzd2/hd/cae_h264/1687263445731713627/mda-pf6fzyk8zz2dwzd2.mp4
谁知道男人的辛酸,https://vd4.bdstatic.com/mda-pkany6nagern7fbt/hd/cae_h264/1699851980505224336/mda-pkany6nagern7fbt.mp4
初恋情人粤语,https://vd3.bdstatic.com:443/mda-me57bm308iu6stcz/1080p/cae_h264/1620279663855106642/mda-me57bm308iu6stcz.mp4
初恋情人国语,https://vd4.bdstatic.com/mda-pd6evii83eebunbu/hd/cae_h264/1680864213797139476/mda-pd6evii83eebunbu.mp4
